 3.28000000e-09  1.79999999e+00  3.28000000e-09  2.12925184e-07  3.28000000e-09  2.12925184e-07  3.28000000e-09  2.12925184e-07  3.28000000e-09  2.12925218e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925218e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925218e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  2.12925171e-07  3.28000000e-09  0.00000000e+00  3.28000000e-09  0.00000000e+00  3.28000000e-09  0.00000000e+00  3.28000000e-09  0.00000000e+00  3.28000000e-09  1.80000000e+00  3.28000000e-09  1.80000000e+00  3.28000000e-09  1.80000000e+00  3.28000000e-09  1.80000000e+00 
 4.28000000e-09  1.79999999e+00  4.28000000e-09  2.12925184e-07  4.28000000e-09  2.12925184e-07  4.28000000e-09  2.12925184e-07  4.28000000e-09  2.12925218e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925218e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925218e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  2.12925171e-07  4.28000000e-09  0.00000000e+00  4.28000000e-09  0.00000000e+00  4.28000000e-09  0.00000000e+00  4.28000000e-09  0.00000000e+00  4.28000000e-09  1.80000000e+00  4.28000000e-09  1.80000000e+00  4.28000000e-09  1.80000000e+00  4.28000000e-09  1.80000000e+00 
 5.28000000e-09  1.79999999e+00  5.28000000e-09  2.12925184e-07  5.28000000e-09  2.12925184e-07  5.28000000e-09  2.12925184e-07  5.28000000e-09  2.12925218e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925218e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925218e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  2.12925171e-07  5.28000000e-09  0.00000000e+00  5.28000000e-09  0.00000000e+00  5.28000000e-09  0.00000000e+00  5.28000000e-09  0.00000000e+00  5.28000000e-09  1.80000000e+00  5.28000000e-09  1.80000000e+00  5.28000000e-09  1.80000000e+00  5.28000000e-09  1.80000000e+00 
 6.28000000e-09  1.79999999e+00  6.28000000e-09  2.12925184e-07  6.28000000e-09  2.12925184e-07  6.28000000e-09  2.12925184e-07  6.28000000e-09  2.12925218e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925218e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925218e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  2.12925171e-07  6.28000000e-09  0.00000000e+00  6.28000000e-09  0.00000000e+00  6.28000000e-09  0.00000000e+00  6.28000000e-09  0.00000000e+00  6.28000000e-09  1.80000000e+00  6.28000000e-09  1.80000000e+00  6.28000000e-09  1.80000000e+00  6.28000000e-09  1.80000000e+00 
 7.28000000e-09  1.79999999e+00  7.28000000e-09  2.12925184e-07  7.28000000e-09  2.12925184e-07  7.28000000e-09  2.12925184e-07  7.28000000e-09  2.12925218e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925218e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925218e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  2.12925171e-07  7.28000000e-09  0.00000000e+00  7.28000000e-09  0.00000000e+00  7.28000000e-09  0.00000000e+00  7.28000000e-09  0.00000000e+00  7.28000000e-09  1.80000000e+00  7.28000000e-09  1.80000000e+00  7.28000000e-09  1.80000000e+00  7.28000000e-09  1.80000000e+00 
 8.28000000e-09  1.79999999e+00  8.28000000e-09  2.12925184e-07  8.28000000e-09  2.12925184e-07  8.28000000e-09  2.12925184e-07  8.28000000e-09  2.12925218e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925218e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925218e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  2.12925171e-07  8.28000000e-09  0.00000000e+00  8.28000000e-09  0.00000000e+00  8.28000000e-09  0.00000000e+00  8.28000000e-09  0.00000000e+00  8.28000000e-09  1.80000000e+00  8.28000000e-09  1.80000000e+00  8.28000000e-09  1.80000000e+00  8.28000000e-09  1.80000000e+00 
 9.28000000e-09  1.79999999e+00  9.28000000e-09  2.12925184e-07  9.28000000e-09  2.12925184e-07  9.28000000e-09  2.12925184e-07  9.28000000e-09  2.12925218e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925218e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925218e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  2.12925171e-07  9.28000000e-09  0.00000000e+00  9.28000000e-09  0.00000000e+00  9.28000000e-09  0.00000000e+00  9.28000000e-09  0.00000000e+00  9.28000000e-09  1.80000000e+00  9.28000000e-09  1.80000000e+00  9.28000000e-09  1.80000000e+00  9.28000000e-09  1.80000000e+00 
 1.02800000e-08  1.79999999e+00  1.02800000e-08  2.12925184e-07  1.02800000e-08  2.12925184e-07  1.02800000e-08  2.12925184e-07  1.02800000e-08  2.12925218e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925218e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925218e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  2.12925171e-07  1.02800000e-08  0.00000000e+00  1.02800000e-08  0.00000000e+00  1.02800000e-08  0.00000000e+00  1.02800000e-08  0.00000000e+00  1.02800000e-08  1.80000000e+00  1.02800000e-08  1.80000000e+00  1.02800000e-08  1.80000000e+00  1.02800000e-08  1.80000000e+00 
 1.12800000e-08  1.79999999e+00  1.12800000e-08  2.12925184e-07  1.12800000e-08  2.12925184e-07  1.12800000e-08  2.12925184e-07  1.12800000e-08  2.12925218e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925218e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925218e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  2.12925171e-07  1.12800000e-08  0.00000000e+00  1.12800000e-08  0.00000000e+00  1.12800000e-08  0.00000000e+00  1.12800000e-08  0.00000000e+00  1.12800000e-08  1.80000000e+00  1.12800000e-08  1.80000000e+00  1.12800000e-08  1.80000000e+00  1.12800000e-08  1.80000000e+00 
 1.22800000e-08  1.79999999e+00  1.22800000e-08  2.12925184e-07  1.22800000e-08  2.12925184e-07  1.22800000e-08  2.12925184e-07  1.22800000e-08  2.12925218e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925218e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925218e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  2.12925171e-07  1.22800000e-08  0.00000000e+00  1.22800000e-08  0.00000000e+00  1.22800000e-08  0.00000000e+00  1.22800000e-08  0.00000000e+00  1.22800000e-08  1.80000000e+00  1.22800000e-08  1.80000000e+00  1.22800000e-08  1.80000000e+00  1.22800000e-08  1.80000000e+00 
 1.32800000e-08  1.79999999e+00  1.32800000e-08  2.12925184e-07  1.32800000e-08  2.12925184e-07  1.32800000e-08  2.12925184e-07  1.32800000e-08  2.12925218e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925218e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925218e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  2.12925171e-07  1.32800000e-08  0.00000000e+00  1.32800000e-08  0.00000000e+00  1.32800000e-08  0.00000000e+00  1.32800000e-08  0.00000000e+00  1.32800000e-08  1.80000000e+00  1.32800000e-08  1.80000000e+00  1.32800000e-08  1.80000000e+00  1.32800000e-08  1.80000000e+00 
 1.42800000e-08  1.79999999e+00  1.42800000e-08  2.12925184e-07  1.42800000e-08  2.12925184e-07  1.42800000e-08  2.12925184e-07  1.42800000e-08  2.12925218e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925218e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925218e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  2.12925171e-07  1.42800000e-08  0.00000000e+00  1.42800000e-08  0.00000000e+00  1.42800000e-08  0.00000000e+00  1.42800000e-08  0.00000000e+00  1.42800000e-08  1.80000000e+00  1.42800000e-08  1.80000000e+00  1.42800000e-08  1.80000000e+00  1.42800000e-08  1.80000000e+00 
 1.52800000e-08  1.79999999e+00  1.52800000e-08  2.12925184e-07  1.52800000e-08  2.12925184e-07  1.52800000e-08  2.12925184e-07  1.52800000e-08  2.12925218e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925218e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925218e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  2.12925171e-07  1.52800000e-08  0.00000000e+00  1.52800000e-08  0.00000000e+00  1.52800000e-08  0.00000000e+00  1.52800000e-08  0.00000000e+00  1.52800000e-08  1.80000000e+00  1.52800000e-08  1.80000000e+00  1.52800000e-08  1.80000000e+00  1.52800000e-08  1.80000000e+00 
 1.62800000e-08  1.79999999e+00  1.62800000e-08  2.12925184e-07  1.62800000e-08  2.12925184e-07  1.62800000e-08  2.12925184e-07  1.62800000e-08  2.12925218e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925218e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925218e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  2.12925171e-07  1.62800000e-08  0.00000000e+00  1.62800000e-08  0.00000000e+00  1.62800000e-08  0.00000000e+00  1.62800000e-08  0.00000000e+00  1.62800000e-08  1.80000000e+00  1.62800000e-08  1.80000000e+00  1.62800000e-08  1.80000000e+00  1.62800000e-08  1.80000000e+00 
 1.72800000e-08  1.79999999e+00  1.72800000e-08  2.12925184e-07  1.72800000e-08  2.12925184e-07  1.72800000e-08  2.12925184e-07  1.72800000e-08  2.12925218e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925218e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925218e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  2.12925171e-07  1.72800000e-08  0.00000000e+00  1.72800000e-08  0.00000000e+00  1.72800000e-08  0.00000000e+00  1.72800000e-08  0.00000000e+00  1.72800000e-08  1.80000000e+00  1.72800000e-08  1.80000000e+00  1.72800000e-08  1.80000000e+00  1.72800000e-08  1.80000000e+00 
 1.82800000e-08  1.79999999e+00  1.82800000e-08  2.12925184e-07  1.82800000e-08  2.12925184e-07  1.82800000e-08  2.12925184e-07  1.82800000e-08  2.12925218e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925218e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925218e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  2.12925171e-07  1.82800000e-08  0.00000000e+00  1.82800000e-08  0.00000000e+00  1.82800000e-08  0.00000000e+00  1.82800000e-08  0.00000000e+00  1.82800000e-08  1.80000000e+00  1.82800000e-08  1.80000000e+00  1.82800000e-08  1.80000000e+00  1.82800000e-08  1.80000000e+00 
 1.92800000e-08  1.79999999e+00  1.92800000e-08  2.12925184e-07  1.92800000e-08  2.12925184e-07  1.92800000e-08  2.12925184e-07  1.92800000e-08  2.12925218e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925218e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925218e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  2.12925171e-07  1.92800000e-08  0.00000000e+00  1.92800000e-08  0.00000000e+00  1.92800000e-08  0.00000000e+00  1.92800000e-08  0.00000000e+00  1.92800000e-08  1.80000000e+00  1.92800000e-08  1.80000000e+00  1.92800000e-08  1.80000000e+00  1.92800000e-08  1.80000000e+00 
 2.02800000e-08  1.79999999e+00  2.02800000e-08  2.12925184e-07  2.02800000e-08  2.12925184e-07  2.02800000e-08  2.12925184e-07  2.02800000e-08  2.12925218e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925218e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925218e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  2.12925171e-07  2.02800000e-08  0.00000000e+00  2.02800000e-08  0.00000000e+00  2.02800000e-08  0.00000000e+00  2.02800000e-08  0.00000000e+00  2.02800000e-08  1.80000000e+00  2.02800000e-08  1.80000000e+00  2.02800000e-08  1.80000000e+00  2.02800000e-08  1.80000000e+00 
 2.12800000e-08  1.79999999e+00  2.12800000e-08  2.12925184e-07  2.12800000e-08  2.12925184e-07  2.12800000e-08  2.12925184e-07  2.12800000e-08  2.12925218e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925218e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925218e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  2.12925171e-07  2.12800000e-08  0.00000000e+00  2.12800000e-08  0.00000000e+00  2.12800000e-08  0.00000000e+00  2.12800000e-08  0.00000000e+00  2.12800000e-08  1.80000000e+00  2.12800000e-08  1.80000000e+00  2.12800000e-08  1.80000000e+00  2.12800000e-08  1.80000000e+00 
 2.22800000e-08  1.79999999e+00  2.22800000e-08  2.12925184e-07  2.22800000e-08  2.12925184e-07  2.22800000e-08  2.12925184e-07  2.22800000e-08  2.12925218e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925218e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925218e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  2.12925171e-07  2.22800000e-08  0.00000000e+00  2.22800000e-08  0.00000000e+00  2.22800000e-08  0.00000000e+00  2.22800000e-08  0.00000000e+00  2.22800000e-08  1.80000000e+00  2.22800000e-08  1.80000000e+00  2.22800000e-08  1.80000000e+00  2.22800000e-08  1.80000000e+00 
 2.32800000e-08  1.79999999e+00  2.32800000e-08  2.12925184e-07  2.32800000e-08  2.12925184e-07  2.32800000e-08  2.12925184e-07  2.32800000e-08  2.12925218e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925218e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925218e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  2.12925171e-07  2.32800000e-08  0.00000000e+00  2.32800000e-08  0.00000000e+00  2.32800000e-08  0.00000000e+00  2.32800000e-08  0.00000000e+00  2.32800000e-08  1.80000000e+00  2.32800000e-08  1.80000000e+00  2.32800000e-08  1.80000000e+00  2.32800000e-08  1.80000000e+00 
 2.42800000e-08  1.79999999e+00  2.42800000e-08  2.12925184e-07  2.42800000e-08  2.12925184e-07  2.42800000e-08  2.12925184e-07  2.42800000e-08  2.12925218e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925218e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925218e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  2.12925171e-07  2.42800000e-08  0.00000000e+00  2.42800000e-08  0.00000000e+00  2.42800000e-08  0.00000000e+00  2.42800000e-08  0.00000000e+00  2.42800000e-08  1.80000000e+00  2.42800000e-08  1.80000000e+00  2.42800000e-08  1.80000000e+00  2.42800000e-08  1.80000000e+00 
